AÑO;MES;PRODUCTO;CATEGORIA;CCAA;PROVINCIA;ENTRADAS;VISITAS_PAGINAS;GASTO_TOTAL;PRECIO_MEDIO_ENTRADA;TRANSACCIONES
2024;9;Espectaculos;Música;Comunitat Valenciana;Alicante/Alacant;754;1710;12305,28;16,32;537
2024;9;Actividades;Actividades infantiles;Comunitat Valenciana;Alicante/Alacant;3;7;33;11;1
2024;9;Espectaculos;Cultura, teatro y danza;Comunitat Valenciana;Alicante/Alacant;563;1277;4177,46;7,42;207
2024;9;Actividades;Deportes y aventuras;Comunitat Valenciana;Alicante/Alacant;7;16;169,82;24,26;5
2024;9;Actividades;Actividades infantiles;Comunitat Valenciana;Alicante/Alacant;7;16;169,82;24,26;5
2024;9;Espectaculos;Música;Comunitat Valenciana;Alicante/Alacant;686;1556;8039,92;11,72;395
2024;9;Espectaculos;Cine;Comunitat Valenciana;Alicante/Alacant;125;284;1500;12;50
2024;9;Espectaculos;Música;Comunitat Valenciana;Alicante/Alacant;89;202;1165,01;13,09;45
2024;9;Espectaculos;Cultura, teatro y danza;Comunitat Valenciana;Alicante/Alacant;33;75;323,73;9,81;21
2024;9;Espectaculos;Música;Comunitat Valenciana;Alicante/Alacant;61;138;1536,59;25,19;18
2024;9;Espectaculos;Música;Comunitat Valenciana;Alicante/Alacant;129;292;6157,17;47,73;66
2024;9;Espectaculos;Cultura, teatro y danza;Comunitat Valenciana;Alicante/Alacant;49;111;2819,95;57,55;20
2024;9;Actividades;Deportes y aventuras;Comunitat Valenciana;Alicante/Alacant;38;86;574,94;15,13;38
2024;9;Espectaculos;Música;Comunitat Valenciana;Alicante/Alacant;116;263;3532,2;30,45;49
2024;9;Espectaculos;Cine;Comunitat Valenciana;Alicante/Alacant;198;449;2377,98;12,01;84
2024;9;Espectaculos;Música;Comunitat Valenciana;Alicante/Alacant;478;1084;10363,04;21,68;236
2024;9;Espectaculos;Música;Comunitat Valenciana;Alicante/Alacant;129;293;2613,54;20,26;51
2024;9;Espectaculos;Música;Andalucía;Almería;17;39;441,15;25,95;7
2024;9;Espectaculos;Cultura, teatro y danza;Andalucía;Almería;71;161;1091,98;15,38;22
2024;9;Espectaculos;Musicales;Andalucía;Almería;11;25;135,63;12,33;5
2024;9;Espectaculos;Música;Andalucía;Almería;3250;7177;38935;11,98;3149
2024;9;Espectaculos;Cultura, teatro y danza;Andalucía;Almería;360;817;3945,6;10,96;149
2024;9;Espectaculos;Música;Andalucía;Almería;69;157;724,5;10,5;30
2024;9;Actividades;Cursos;Andalucía;Almería;8;18;55,2;6,9;6
2024;9;Espectaculos;Música;Andalucía;Almería;210;476;1982,4;9,44;106
2024;9;Espectaculos;Música;Andalucía;Almería;1;2;6;6;1
2024;9;Espectaculos;Conferencias;Andalucía;Almería;22;50;660;30;18
2024;9;Espectaculos;Ferias;Andalucía;Almería;22;50;660;30;18
2024;9;Actividades;Actividades infantiles;Andalucía;Almería;6;14;96;16;2
2024;9;Espectaculos;Cultura, teatro y danza;Andalucía;Almería;6;14;96;16;2
